lifeline_index,feature_index,neuron_index,discrepancy
6,22,5,0.3010236353312804
6,22,6,0.06406890529728726
6,22,7,0.07651405623471823
6,22,8,0.22524280547558126
6,23,0,0.022962536130908075
6,23,1,0.021886247296038924
6,23,2,0.20218057684883528
6,23,3,0.007624181156938046
6,23,4,0.36079156877404833
6,23,5,0.436979408306815
6,23,6,0.09699243588881071
6,23,7,0.05530163480593661
6,23,8,0.27466001999852424
6,24,0,0.037272192199699024
6,24,1,0.027890805240361808
6,24,2,0.2958325233369799
6,24,3,0.035861409318231
6,24,4,0.4166257574182581
6,24,5,0.38714998133427664
6,24,6,0.0600611133534156
6,24,7,0.0508017975232911
6,24,8,0.35545608677671225
6,25,0,0.039215142092452256
6,25,1,0.02443035249813782
6,25,2,0.2622891099416649
6,25,3,0.02540774581053628
6,25,4,0.45210123074319974
6,25,5,0.3952014123176251
6,25,6,0.07040198423558006
6,25,7,0.056454207222458
6,25,8,0.40371593090655344
6,26,0,0.020812277654224248
6,26,1,0.022893505666327845
6,26,2,0.25994452222977643
6,26,3,0.012673113892216509
6,26,4,0.33797100288744825
6,26,5,0.4012575158946841
6,26,6,0.01938417348237402
6,26,7,0.056605209674772394
6,26,8,0.3842171793932923
6,27,0,0.020756687250451593
6,27,1,0.027521365260279578
6,27,2,0.21054564916739232
6,27,3,0.007274416747312652
6,27,4,0.3585479850292639
6,27,5,0.47763397148758513
6,27,6,0.04751266283807278
6,27,7,0.052323766588838284
6,27,8,0.32240623302927385
6,28,0,0.02664861569259341
6,28,1,0.023113113415106766
6,28,2,0.33996137785903907
6,28,3,0.023220794104115174
6,28,4,0.4928998530819553
6,28,5,0.49590482020771426
6,28,6,0.05315847290055207
6,28,7,0.03812385572394642
6,28,8,0.397837501904117
6,29,0,0.027633800568202454
6,29,1,0.020347406892875387
6,29,2,0.28503501510174334
6,29,3,0.011536279124662341
6,29,4,0.4770674168141192
6,29,5,0.450599695346748
6,29,6,0.05898116733159592
6,29,7,0.05059510264307239
6,29,8,0.3846717676237388
6,30,0,0.02270922252935535
6,30,1,0.01603633765351108
6,30,2,0.23424767068759392
6,30,3,0.008517137595151924
6,30,4,0.49716471741186385
6,30,5,0.473512886026825
6,30,6,0.06273561168905778
6,30,7,0.045923977232586205
6,30,8,0.31765448839507304
6,31,0,0.01849175312887655
6,31,1,0.014363867073700382
6,31,2,0.240826574802522
6,31,3,0.010772711177812378
6,31,4,0.48714559448731576
6,31,5,0.4771940834664894
6,31,6,0.046957385394335444
6,31,7,0.04352246374791366
6,31,8,0.3484118797493065
6,32,0,0.024954613812248217
6,32,1,0.020785727912322645
6,32,2,0.29628945008579377
6,32,3,0.019355830297803328
6,32,4,0.44866223491753965
6,32,5,0.5039547829159557
6,32,6,0.053719855504395495
6,32,7,0.03832173037433047
6,32,8,0.37455674917061266
6,33,0,0.02880807489547949
6,33,1,0.011670371050376768
6,33,2,0.10822377135707521
6,33,3,0.012859637458326523
6,33,4,0.2675130813769131
6,33,5,0.3055363346029693
6,33,6,0.04254200277704102
6,33,7,0.0816412821386315
6,33,8,0.26017991569502114
6,34,0,0.0188335702607476
6,34,1,0.015387897803796074
6,34,2,0.25747909449820505
6,34,3,0.008387064586526332
6,34,4,0.4005907274833793
6,34,5,0.4076822472069812
6,34,6,0.050986473004136376
6,34,7,0.05237629475315824
6,34,8,0.37827546656678945
6,35,0,0.02312423839979861
6,35,1,0.02451002523243215
6,35,2,0.29135985961115696
6,35,3,0.013026547657523011
6,35,4,0.30604194508171806
6,35,5,0.4607693183325231
6,35,6,0.02488626950100998
6,35,7,0.059026654232434674
6,35,8,0.35250049578876513
6,36,0,0.0460531687057855
6,36,1,0.03203728231260237
6,36,2,0.09112660591966042
6,36,3,0.044614488890894644
6,36,4,0.26973263439444223
6,36,5,0.3228642773130766
6,36,6,0.03979149358456641
6,36,7,0.10254741335814575
6,36,8,0.19224857244886318
6,37,0,0.15503066973556862
6,37,1,0.12381835638873748
6,37,2,0.04379854961873504
6,37,3,0.2628637784119023
6,37,4,0.6709988902854488
6,37,5,0.06671892871357954
6,37,6,0.16590786515283745
6,37,7,0.16106453476167207
6,37,8,0.22369258106148002
6,38,0,0.2653138342429743
6,38,1,0.12691347021284644
6,38,2,0.8939094134310859
6,38,3,0.22911737878959662
6,38,4,0.596113212121796
6,38,5,0.5904630366532683
6,38,6,0.15957992975919924
6,38,7,0.11390827019454446
6,38,8,0.7111210024771705
6,39,0,0.049189059423175086
6,39,1,0.058583693036605385
6,39,2,0.11405051776163844
6,39,3,0.047191430457258314
6,39,4,0.27523440394658294
6,39,5,0.22055469548042708
6,39,6,0.06343125133943689
6,39,7,0.09195197281443376
6,39,8,0.14093886290671748
6,40,0,0.047043208934080906
6,40,1,0.04705375100802051
6,40,2,0.10638705473577924
6,40,3,0.06349969998589118
6,40,4,0.2728753936872159
6,40,5,0.23818651343919214
6,40,6,0.03984449665462854
6,40,7,0.07866313587781913
6,40,8,0.12389548699936488
6,41,0,0.021255005814779834
6,41,1,0.015049846982001604
6,41,2,0.20697702066415694
6,41,3,0.008979992187998491
6,41,4,0.42902566479835424
6,41,5,0.46444810874404335
6,41,6,0.06336632972068916
6,41,7,0.04769022886341936
6,41,8,0.30721953167048355
6,42,0,0.026998220615676402
6,42,1,0.023800573429012113
6,42,2,0.17364485663577148
6,42,3,0.01465935349855092
6,42,4,0.4204834150704802
6,42,5,0.459159135749708
6,42,6,0.10296840927868278
6,42,7,0.05198459096879574
6,42,8,0.2323357364686347
6,43,0,0.036003779569156444
6,43,1,0.08101194115764063
6,43,2,0.20019491963310493
6,43,3,0.07413562548443792
6,43,4,0.15722520390338102
6,43,5,0.13342554893787456
6,43,6,0.04344145140618066
6,43,7,0.10502747466252686
6,43,8,0.04851543048857055
6,44,0,0.06593611684803952
6,44,1,0.07037446547160765
6,44,2,0.36959200410051907
6,44,3,0.08673277551482571
6,44,4,0.11133920013885486
6,44,5,0.05569561128551122
6,44,6,0.041225534885897294
6,44,7,0.09300202663836213
6,44,8,0.08213595747564105
6,45,0,0.0402357486875995
6,45,1,0.07335609162849806
6,45,2,0.15231591376931866
6,45,3,0.08504747811039114
6,45,4,0.143257811447704
6,45,5,0.16914289319683892
6,45,6,0.060129420279116844
6,45,7,0.10203792380164944
6,45,8,0.07479640324796191
6,46,0,0.019978021006501694
6,46,1,0.0267451910002895
6,46,2,0.31713562334211265
6,46,3,0.015680595776714042
6,46,4,0.5023466747055297
6,46,5,0.49091184942095445
6,46,6,0.04789208582192718
6,46,7,0.03962453466359321
6,46,8,0.3691037777024064
6,47,0,0.03794194482966828
6,47,1,0.09545512235274983
6,47,2,0.27050337009912445
6,47,3,0.06712793962102125
6,47,4,0.11211666557621632
6,47,5,0.09779405591422946
6,47,6,0.0385920080319595
6,47,7,0.09888569227194668
6,47,8,0.03740416996065519
7,0,0,0.035400434549814015
7,0,1,0.02033934795943654
7,0,2,0.2175013062838801
7,0,3,0.019791291133193153
7,0,4,0.3711496571833708
7,0,5,0.5141192720065684
7,0,6,0.05879309502945395
7,0,7,0.09636473898928444
7,0,8,0.3297751849618956
7,1,0,0.03732141096539881
7,1,1,0.024170949437597046
7,1,2,0.20793804588067047
7,1,3,0.018327785033880387
7,1,4,0.49664502780727043
7,1,5,0.47881456662432764
7,1,6,0.06509711281875051
7,1,7,0.0719320112864957
7,1,8,0.3716409652799184
7,2,0,0.09051796658354125
7,2,1,0.055975573121844306
7,2,2,0.2546625418625457
7,2,3,0.05885696648938677
7,2,4,0.4439538059503382
7,2,5,0.45513091911615494
7,2,6,0.1112664963810738
7,2,7,0.1437501404670531
7,2,8,0.32516389882282015
7,3,0,0.0402242953280637
7,3,1,0.025470562214080932
7,3,2,0.23526117633814525
7,3,3,0.03335462638746819
7,3,4,0.6418837247531233
7,3,5,0.3474097571361256
7,3,6,0.05043970804647453
7,3,7,0.0938940747358579
7,3,8,0.34762398200658207
7,4,0,0.04286623911176356
7,4,1,0.02631969267933377
7,4,2,0.23398511169717995
7,4,3,0.043068261970320855
7,4,4,0.42450391771274837
7,4,5,0.45363387852364273
7,4,6,0.06764542711293058
7,4,7,0.07099654050287148
7,4,8,0.37425658829693775
7,5,0,0.03533823407465474
7,5,1,0.021416093056884897
7,5,2,0.21587968648234726
7,5,3,0.022602159172299748
7,5,4,0.36201065562374185
7,5,5,0.42174423495356916
7,5,6,0.06400170121421822
7,5,7,0.091376827505075
7,5,8,0.3603878325586466
7,6,0,0.03440227088451032
7,6,1,0.025375443384213842
7,6,2,0.2640424755007002
7,6,3,0.017724758609074333
7,6,4,0.29383784474385044
7,6,5,0.423176848609392
7,6,6,0.09029575704043157
7,6,7,0.07245777099521793
7,6,8,0.23823025196996964
7,7,0,0.036994314821426816
7,7,1,0.022292099886525658
7,7,2,0.19746157134280015
7,7,3,0.024451300951538198
7,7,4,0.5901039983221761
7,7,5,0.4679449126874993
7,7,6,0.10447195022381843
7,7,7,0.07396140489250998
7,7,8,0.3363630306625471
7,8,0,0.03678662806468671
7,8,1,0.024092560302088336
7,8,2,0.24498790000144627
7,8,3,0.03071281186389006
7,8,4,0.4500652169561106
7,8,5,0.4493178415639848
7,8,6,0.051492503802845827
7,8,7,0.07446520163373074
7,8,8,0.35153651531177815
7,9,0,0.029725766912090706
7,9,1,0.02593159771086984
7,9,2,0.2616568169659025
7,9,3,0.01731214925214361
7,9,4,0.32211624653343646
7,9,5,0.41322974585121985
7,9,6,0.08618198763516435
7,9,7,0.07986223056154819
7,9,8,0.2683753153085009
7,10,0,0.05833490767684351
7,10,1,0.025208432459072363
7,10,2,0.15986050759825624
7,10,3,0.027840375858379583
7,10,4,0.40364464009439643
7,10,5,0.4552377069536533
7,10,6,0.14120870950604475
7,10,7,0.15074379382659472
7,10,8,0.3205122646267636
7,11,0,0.03418991386144307
7,11,1,0.029086693973353027
7,11,2,0.27747792534481763
7,11,3,0.027628528805784085
7,11,4,0.39521051310105865
7,11,5,0.5131753249482305
7,11,6,0.07007846893020739
7,11,7,0.06855967029000673
7,11,8,0.2881546189563747
7,12,0,0.04245771157383573
7,12,1,0.016940599731861964
7,12,2,0.1934070624405312
7,12,3,0.020698237822210856
7,12,4,0.4585841923348354
7,12,5,0.43992701720071004
7,12,6,0.08238419813330553
7,12,7,0.08377769957634146
7,12,8,0.35420865887104047
7,13,0,0.0338731111027174
7,13,1,0.02421504407996004
7,13,2,0.23795460798789975
7,13,3,0.02395447662642196
7,13,4,0.3938690323515547
7,13,5,0.5091316982928752
7,13,6,0.07557372369140271
7,13,7,0.06985667427397238
7,13,8,0.31845440536120856
7,14,0,0.03617644906223735
7,14,1,0.0245568032472572
7,14,2,0.22372192787718784
7,14,3,0.02140633632744123
7,14,4,0.38100780509230847
7,14,5,0.5032502791414557
7,14,6,0.07080086655796083
7,14,7,0.06284634460836067
7,14,8,0.31095416979812784
7,15,0,0.11786801845762054
7,15,1,0.049015486770364915
7,15,2,0.18686843403067951
7,15,3,0.04979764587466745
7,15,4,0.3949380199308282
7,15,5,0.4340485102958645
7,15,6,0.09861098464263679
7,15,7,0.20624023126837923
7,15,8,0.3727248026431154
7,16,0,0.036211743764088276
7,16,1,0.03062084228557567
7,16,2,0.2980722076978198
7,16,3,0.029994484951583578
7,16,4,0.39046333019276325
7,16,5,0.47967129664603086
7,16,6,0.07233142145374082
7,16,7,0.0667851796311114
7,16,8,0.28878601103087687
7,17,0,0.033326644450603064
7,17,1,0.022332241456301964
7,17,2,0.2045519757832282
7,17,3,0.022059092745649198
7,17,4,0.32879159288020315
7,17,5,0.4744679589046429
7,17,6,0.07234282079590976
7,17,7,0.09586508344887276
7,17,8,0.33220085278898637
7,18,0,0.03892459982751514
7,18,1,0.024597862337027883
7,18,2,0.2583876678425583
7,18,3,0.02641169557736827
7,18,4,0.3898988113355954
7,18,5,0.46542272510126215
7,18,6,0.04143521673402418
7,18,7,0.06895487892557264
7,18,8,0.3365354830913454
7,19,0,0.057360145262727466
7,19,1,0.025917242154323724
7,19,2,0.19150337715189478
7,19,3,0.019602539114798378
7,19,4,0.4584665140690125
7,19,5,0.43593741503101996
7,19,6,0.07117811426978701
7,19,7,0.11752875788288371
7,19,8,0.3205995509896866
7,20,0,0.03523109019222904
7,20,1,0.024107005722515833
7,20,2,0.21658648164317107
7,20,3,0.02305867599995293
7,20,4,0.40553808930842883
7,20,5,0.4588806567897256
7,20,6,0.09147022106244865
7,20,7,0.06516447520590198
7,20,8,0.3274813221250484
7,21,0,0.0364827170795363
7,21,1,0.027586912609286498
7,21,2,0.260428392195946
7,21,3,0.028198298298299652
7,21,4,0.46622957343143095
7,21,5,0.427256932308441
7,21,6,0.05957173503579675
7,21,7,0.0714730339499822
7,21,8,0.30959876485406135
7,22,0,0.03928329348158103
7,22,1,0.023057013951315933
7,22,2,0.23694979825296825
7,22,3,0.023464711477461594
7,22,4,0.5049899846991007
7,22,5,0.3651964142487461
7,22,6,0.0708946607831036
7,22,7,0.11953318248965672
7,22,8,0.27020949862486865
7,23,0,0.07256481535469557
7,23,1,0.0422890735502016
7,23,2,0.2206126762692323
7,23,3,0.043070293152393434
7,23,4,0.41929670130387436
7,23,5,0.4218514849879191
7,23,6,0.11819083493038557
7,23,7,0.11550793053727054
7,23,8,0.33848514543878416
7,24,0,0.24105677376695311
7,24,1,0.282341731677087
7,24,2,0.5487724686159682
7,24,3,0.24605667988473418
7,24,4,0.49046668788436315
7,24,5,0.780265471614041
7,24,6,0.2995722331132666
7,24,7,0.3114625723503795
7,24,8,0.4335031551161688
7,25,0,0.24452074928358927
7,25,1,0.2999004134217863
7,25,2,0.5520785427349877
7,25,3,0.24970524814225556
7,25,4,0.5205539566707847
7,25,5,0.7840150262612225
7,25,6,0.3312228098097156
7,25,7,0.3145472775796116
7,25,8,0.44859653071490596
7,26,0,0.040079109049861714
7,26,1,0.048154466437828565
7,26,2,0.29562261990099986
7,26,3,0.03580699193597003
7,26,4,0.2890680658933676
7,26,5,0.4555025949615221
7,26,6,0.03958163814899302
7,26,7,0.09681842757543933
7,26,8,0.35146627876113795
7,27,0,0.035053588357566584
7,27,1,0.030657349519682606
7,27,2,0.25758794467231655
7,27,3,0.022231884338024015
7,27,4,0.33348641663599765
7,27,5,0.5150725600768776
7,27,6,0.052634466879018744
7,27,7,0.07833314789806496
7,27,8,0.3043864008163289
7,28,0,0.04480289056588675
7,28,1,0.046826710027349776
7,28,2,0.2961218416003135
7,28,3,0.04333159287994366
7,28,4,0.4664934059465427
7,28,5,0.5611550460189857
7,28,6,0.06806259334960937
7,28,7,0.08213346088221181
7,28,8,0.32375125267070304
7,29,0,0.03568892261196846
7,29,1,0.024771890635982542
7,29,2,0.24874413470017573
7,29,3,0.019711060752591027
7,29,4,0.4253766781367944
7,29,5,0.47791463507599813
7,29,6,0.0592967469158711
7,29,7,0.07624079259435464
7,29,8,0.3250482860142293
7,30,0,0.03870847541042702
7,30,1,0.02282422151270672
7,30,2,0.24171785078260466
7,30,3,0.023825851547080872
7,30,4,0.5524892713401633
7,30,5,0.509411863823512
7,30,6,0.06825369856782766
7,30,7,0.06972552172229221
7,30,8,0.3418563003054442
7,31,0,0.04109231211762542
7,31,1,0.0347966460000309
7,31,2,0.2550902689027551
7,31,3,0.03484174409500635
7,31,4,0.464084367712833
7,31,5,0.509823644571327
7,31,6,0.05664284018274351
7,31,7,0.08726639864030428
7,31,8,0.33212439945611255
7,32,0,0.03545208321192107
7,32,1,0.027968486607462748
7,32,2,0.2572102931339625
7,32,3,0.03210051465295525
7,32,4,0.41960317568617467
7,32,5,0.4569159687099458
7,32,6,0.04349209560574805
7,32,7,0.08107173009296932
7,32,8,0.31680039089395223
7,33,0,0.06647517255198537
7,33,1,0.03032147062554176
7,33,2,0.1733243307884649
7,33,3,0.028287179523590087
7,33,4,0.2759686890963093
7,33,5,0.39483550102167486
7,33,6,0.08205424293734803
7,33,7,0.14138409660777324
7,33,8,0.39850897192218093
7,34,0,0.03406304146174488
7,34,1,0.025172135111310813
7,34,2,0.2432933590204519
7,34,3,0.023599314807440742
7,34,4,0.4120192838684282
7,34,5,0.4430015110975259
7,34,6,0.05652123568434877
7,34,7,0.08829633107518679
7,34,8,0.3314009527370203
7,35,0,0.035133357793136304
7,35,1,0.02482238852216324
7,35,2,0.29776017564565394
7,35,3,0.026139304543279805
7,35,4,0.2891451686315083
7,35,5,0.49864339007202224
7,35,6,0.030935788960399706
7,35,7,0.08278508335388382
7,35,8,0.3108607678822664
7,36,0,0.11397244558134505
7,36,1,0.06542741680861887
7,36,2,0.1810777631211895
7,36,3,0.054479128153482506
7,36,4,0.3198230199358979
7,36,5,0.47841528157771007
7,36,6,0.11586913218885515
7,36,7,0.22570653307808028
7,36,8,0.410058172313112
7,37,0,0.26696147847819035
7,37,1,0.2761062115492602
7,37,2,0.6402931424866852
7,37,3,0.22634719921073676
7,37,4,0.6757190783237953
7,37,5,0.7288178559616177
7,37,6,0.510807366219023
7,37,7,0.28555947109608987
7,37,8,0.5508529713994841
7,38,0,0.14215047326889818
7,38,1,0.2624413421037756
7,38,2,0.5061252829158741
7,38,3,0.19369886336316056
7,38,4,0.5079814605792436
7,38,5,0.8198051549115584
7,38,6,0.19948275783797234
7,38,7,0.14758627156102136
7,38,8,0.6156998342865977
7,39,0,0.18651845224101332
7,39,1,0.09313118055300078
7,39,2,0.20426233153366247
7,39,3,0.0913128562395183
7,39,4,0.4815115135100214
7,39,5,0.353415631053299
7,39,6,0.1359880806829395
7,39,7,0.28991779648226
7,39,8,0.4903856877902199
7,40,0,0.18840574062635743
7,40,1,0.10068672896982313
7,40,2,0.22422965575314485
7,40,3,0.09791244193403911
7,40,4,0.48433657346931175
7,40,5,0.3775632946675964
7,40,6,0.14606158707835043
7,40,7,0.27890588053505205
7,40,8,0.4996336775333266
7,41,0,0.03718445109989931
7,41,1,0.019878354653478883
7,41,2,0.22896200839143319
7,41,3,0.019349767827763428
7,41,4,0.4093895902907803
7,41,5,0.4787837680557154
7,41,6,0.06082708149941865
7,41,7,0.06539928741701971
7,41,8,0.316458128573615
7,42,0,0.07829519275211612
7,42,1,0.04314791972474648
7,42,2,0.2187251430640256
7,42,3,0.058099989457932724
7,42,4,0.5770321950155758
7,42,5,0.4058336201844195
7,42,6,0.09455146378544911
7,42,7,0.11649613382448074
7,42,8,0.37990097684935203
7,43,0,0.5537459806502019
7,43,1,0.3471657405093653
7,43,2,0.4069546105230993
7,43,3,0.4096332828056989
7,43,4,0.8196373970996678
7,43,5,0.37391572027412134
7,43,6,0.4569857389942167
7,43,7,0.7018234386564515
7,43,8,0.8219095245447097
7,44,0,0.9186880084030161
7,44,1,1.4535407231378572
7,44,2,1.302324169397865
7,44,3,0.9085168813503737
7,44,4,0.7526596207565268
7,44,5,1.3435397592143208
7,44,6,0.9781514954812296
7,44,7,1.1738832443879446
7,44,8,0.7549311757847712
7,45,0,0.38137710344630393
7,45,1,0.21665672861566862
7,45,2,0.331648433179212
7,45,3,0.250823279435375
7,45,4,0.5706768002289003
7,45,5,0.3352531951471725
7,45,6,0.2764230384013376
7,45,7,0.5188092862939019
7,45,8,0.6648655572951009
7,46,0,0.03677113530538371
7,46,1,0.028187872518000374
7,46,2,0.25857339874915536
7,46,3,0.027515870432916024
7,46,4,0.49602279478168376
7,46,5,0.5194075651518282
7,46,6,0.05415392553599226
7,46,7,0.06964117458273539
7,46,8,0.3225252486509745
7,47,0,1.0303191173219368
7,47,1,1.1194755320771064
7,47,2,1.0549387381477566
7,47,3,0.9903805143181367
7,47,4,1.0596677157798398
7,47,5,1.0809883426285514
7,47,6,0.9981003263990058
7,47,7,1.0865349217450682
7,47,8,0.9973840837891316
8,0,0,0.012443535887324842
8,0,1,0.008347617928340646
8,0,2,0.18460717124073867
8,0,3,0.011994210114677918
8,0,4,0.3565628908832972
8,0,5,0.4525764037350076
8,0,6,0.049424967463255635
8,0,7,0.06319440901677113
8,0,8,0.3179364687206926
8,1,0,0.012853623288221955
8,1,1,0.01345932747401008
8,1,2,0.18309472680303188
8,1,3,0.01293792105507918
8,1,4,0.44239077652349973
8,1,5,0.42115216953130974
8,1,6,0.06131439055777508
8,1,7,0.04943631480932051
8,1,8,0.32100096042208537
8,2,0,0.02987414892062393
8,2,1,0.02360404275613626
8,2,2,0.18734442893529202
8,2,3,0.037009620268119166
8,2,4,0.4232383593137262
8,2,5,0.3692078055387812
8,2,6,0.07033633489120487
8,2,7,0.09666609334933395
8,2,8,0.2901319086788163
8,3,0,0.011871360594543022
8,3,1,0.018964839724462015
8,3,2,0.21330687241903196
8,3,3,0.01704120575476881
8,3,4,0.5233701087932995
8,3,5,0.33544348093493964
8,3,6,0.055591385578845305
8,3,7,0.056203201960758474
8,3,8,0.29458733013553656
8,4,0,0.01383636713022929
8,4,1,0.011599900598620504
8,4,2,0.22213962307861895
8,4,3,0.024175136535945406
8,4,4,0.32728860281664335
8,4,5,0.4390088013614835
8,4,6,0.08207665588828122
8,4,7,0.03889330778651562
8,4,8,0.31558191620708076
8,5,0,0.012973556711552413
8,5,1,0.009216255646065333
8,5,2,0.19033977155533408
8,5,3,0.013243870636782548
8,5,4,0.3281531567632846
8,5,5,0.36956181544078914
8,5,6,0.06063000020162953
8,5,7,0.05926313538874943
8,5,8,0.3361599805459486
8,6,0,0.01548089940972585
8,6,1,0.012877942127611234
8,6,2,0.2299953982304347
8,6,3,0.012386286714578303
8,6,4,0.30430372192372174
8,6,5,0.3916048704071467
8,6,6,0.08132502783014597
8,6,7,0.04729040212262872
8,6,8,0.23649468000669083
8,7,0,0.01317859223435012
8,7,1,0.012284867533257077
8,7,2,0.16735854143209003
8,7,3,0.019522247546867745
8,7,4,0.5195771649169245
8,7,5,0.389955919636503
8,7,6,0.1009194102544915
8,7,7,0.05005138195858512
8,7,8,0.29955253974045754
8,8,0,0.011720863557343229
8,8,1,0.014182310237235929
8,8,2,0.21419552020771748
8,8,3,0.016126244557946468
8,8,4,0.3808465192336677
8,8,5,0.4102753379291483
8,8,6,0.05754707289153183
8,8,7,0.0486249470773583
8,8,8,0.31273756380165363
8,9,0,0.01388973753276801
8,9,1,0.014218416531313137
8,9,2,0.2250452617100751
8,9,3,0.016061639930484064
8,9,4,0.33681884153757763
8,9,5,0.3540156510977867
8,9,6,0.07517451650867264
8,9,7,0.05343692610634861
8,9,8,0.2612962417713602
8,10,0,0.02115413228343499
8,10,1,0.010534893961131444
8,10,2,0.10917229566297464
8,10,3,0.01688656414982023
8,10,4,0.3631051076092247
8,10,5,0.34282872696241706
8,10,6,0.10242593616545194
8,10,7,0.1225718599584702
8,10,8,0.2512920954190446
8,11,0,0.012737244834420545
8,11,1,0.01786317604579502
8,11,2,0.25149907866004967
8,11,3,0.016214239650508562
8,11,4,0.3473975095972046
8,11,5,0.44714366066310024
8,11,6,0.06222932013330657
8,11,7,0.04226650222862142
8,11,8,0.2657946195059138
8,12,0,0.013827697047674068
8,12,1,0.006449867950550094
8,12,2,0.16333533396557323
8,12,3,0.017831401519689115
8,12,4,0.39181684266130373
8,12,5,0.35894402181231194
8,12,6,0.07815480229566615
8,12,7,0.06293509594041767
8,12,8,0.29848171426702075
8,13,0,0.012687837925604316
8,13,1,0.010844811762751996
8,13,2,0.21686668585317187
8,13,3,0.014550295223720021
8,13,4,0.38033158556497515
8,13,5,0.470673048330542
8,13,6,0.07236337090693351
8,13,7,0.041947248690515235
8,13,8,0.30323630749280933
8,14,0,0.010930238209251352
8,14,1,0.01215590182455021
8,14,2,0.18801599190555404
8,14,3,0.01058442142458919
8,14,4,0.34877597498407936
8,14,5,0.4509967223184684
8,14,6,0.0678621854949549
8,14,7,0.041718128446075364
8,14,8,0.3100625598604086
8,15,0,0.03235563150492529
8,15,1,0.010785450037883391
8,15,2,0.1184582300039505
8,15,3,0.02371320112541614
8,15,4,0.281079292868517
8,15,5,0.3273236424043834
8,15,6,0.05163256791358623
8,15,7,0.11750485508775396
8,15,8,0.2143554598185636
8,16,0,0.01487584621534142
8,16,1,0.019074877791776166
8,16,2,0.2818119598052441
8,16,3,0.020981089547588122
8,16,4,0.3532788897244932
8,16,5,0.4392911515991864
8,16,6,0.0614314162750147
8,16,7,0.03891283478051683
8,16,8,0.2713226414937715
8,17,0,0.012887514575850063
8,17,1,0.008120305284890196
8,17,2,0.16834679473688172
8,17,3,0.01897310623533264
8,17,4,0.3168030480884308
8,17,5,0.3967834589192909
8,17,6,0.0627388019459659
8,17,7,0.06867459976322388
8,17,8,0.32664843144688444
8,18,0,0.013020126014311918
8,18,1,0.011541626789762886
8,18,2,0.23461851369389525
8,18,3,0.013113496760657756
8,18,4,0.34858959464191513
8,18,5,0.4464688500589618
8,18,6,0.04254341856210739
8,18,7,0.04096543909114882
8,18,8,0.31943400747747325
8,19,0,0.016289702797495788
8,19,1,0.014419661748514325
8,19,2,0.1419629074758691
8,19,3,0.011637703994969427
8,19,4,0.3800561487102739
8,19,5,0.37779587287413896
8,19,6,0.060271906353651664
8,19,7,0.08028985894841813
8,19,8,0.24118574450791747
8,20,0,0.012907788366328103
8,20,1,0.010945265245702978
8,20,2,0.19747443362711833
8,20,3,0.01661479908010282
8,20,4,0.3847549535823788
8,20,5,0.41703869940677657
8,20,6,0.09417125371783341
8,20,7,0.03945684027098582
8,20,8,0.31469685366015054
8,21,0,0.011876455262546019
8,21,1,0.014745679549238142
8,21,2,0.23095161529901517
8,21,3,0.01768327809656073
8,21,4,0.419603548862232
8,21,5,0.40013327945954635
8,21,6,0.06059715262923127
8,21,7,0.04452459160834486
8,21,8,0.2956908247591073
8,22,0,0.013052771948533583
8,22,1,0.010554763471591401
8,22,2,0.19464819611205186
8,22,3,0.021556983898523226
8,22,4,0.4514633515391289
8,22,5,0.30121332463698147
8,22,6,0.06529333435072426
8,22,7,0.08585603243462644
8,22,8,0.2295989694317156
8,23,0,0.02332093225598054
8,23,1,0.018064101665447013
8,23,2,0.17224678262077214
8,23,3,0.026636783495674905
8,23,4,0.37565707989714386
8,23,5,0.38723866430496684
8,23,6,0.09503952550823885
8,23,7,0.07213198491259619
8,23,8,0.2967528249187144
8,24,0,0.08691588527064416
8,24,1,0.09308473947115684
8,24,2,0.3449030120084381
8,24,3,0.08568760798957624
8,24,4,0.36916081586812727
8,24,5,0.5015564906051224
8,24,6,0.13731295898260115
8,24,7,0.1118758776632495
8,24,8,0.3218567806326466
8,25,0,0.08672498686618119
8,25,1,0.09243295817519326
8,25,2,0.3176086365952993
8,25,3,0.08259008935522502
8,25,4,0.3955331233727793
8,25,5,0.5199319681007558
8,25,6,0.15015578665161017
8,25,7,0.11465456713212364
8,25,8,0.3434420125665924
8,26,0,0.022195908728457555
8,26,1,0.024925593041768716
8,26,2,0.24527298768038885
8,26,3,0.020389702582706847
8,26,4,0.2726953330045665
8,26,5,0.4006498958709756
8,26,6,0.029513981763653552
8,26,7,0.05554623126428913
8,26,8,0.3253062252288597
8,27,0,0.01243762532173983
8,27,1,0.022151275986976093
8,27,2,0.21661224904948134
8,27,3,0.0152491648048729
8,27,4,0.31263636754272495
8,27,5,0.4599581991760242
8,27,6,0.04619822404197876
8,27,7,0.053517421752707864
8,27,8,0.2970798603007596
8,28,0,0.02235899893533876
8,28,1,0.021919957781764376
8,28,2,0.2663815615366187
8,28,3,0.029733848849829055
8,28,4,0.42329558994180627
8,28,5,0.4882375397018007
8,28,6,0.05643295247467702
8,28,7,0.046314450379592524
8,28,8,0.30762802550189416
8,29,0,0.017758981359029886
8,29,1,0.01295263315190157
8,29,2,0.22756300161857299
8,29,3,0.016646587562893406
8,29,4,0.41384868596613594
8,29,5,0.42720997330965077
8,29,6,0.05308224023440081
8,29,7,0.052079897012841374
8,29,8,0.3170111245144905
8,30,0,0.011751798882098026
8,30,1,0.00955755966875861
